uid,domainID,siteID,namedLocation,sampleID,sampleCode,startDate,collectDate,laboratoryName,wavelength,decadicAbsorbance,cuvetteLength,analysisDate,spectrumReplicateID,remarks,dataQF
"ca3def5b-9b9d-4c7e-a3fd-319381a1630b","D01","HOPB","HOPB.AOS.S2","HOPB.SS.20240508.FIL","A00000156284","2024-05-08T13:32Z","2024-05-08T13:32Z","Illinois State Water Survey Central Analytical Laboratory",496.0,0.00500,5,"2024-05-09","A",,
"16299130-8eb4-4bdc-8e2a-4772a44c61ab","D01","HOPB","HOPB.AOS.S2","HOPB.SS.20240508.FIL","A00000156284","2024-05-08T13:32Z","2024-05-08T13:32Z","Illinois State Water Survey Central Analytical Laboratory",316.0,0.05906,5,"2024-05-09","A",,
"d7f5acf8-3342-4f7e-afa9-f564715ee315","D01","HOPB","HOPB.AOS.S2","HOPB.SS.20240508.FIL","A00000156284","2024-05-08T13:32Z","2024-05-08T13:32Z","Illinois State Water Survey Central Analytical Laboratory",562.0,0.00288,5,"2024-05-09","B",,
"97387d20-19cb-443b-8f47-34c58641c728","D01","HOPB","HOPB.AOS.S2","HOPB.SS.20240508.FIL","A00000156284","2024-05-08T13:32Z","2024-05-08T13:32Z","Illinois State Water Survey Central Analytical Laboratory",468.0,0.00648,5,"2024-05-09","B",,
"8b5f5702-32c2-4aeb-ae5f-5e427bf61992","D01","HOPB","HOPB.AOS.S2","HOPB.SS.20240508.FIL","A00000156284","2024-05-08T13:32Z","2024-05-08T13:32Z","Illinois State Water Survey Central Analytical Laboratory",222.0,0.19110,5,"2024-05-09","A",,
"297ed11e-6de6-4d64-88a5-298616e2240c","D01","HOPB","HOPB.AOS.S2","HOPB.SS.20240508.FIL","A00000156284","2024-05-08T13:32Z","2024-05-08T13:32Z","Illinois State Water Survey Central Analytical Laboratory",434.0,0.00980,5,"2024-05-09","B",,
"ded34995-970d-465c-be01-ae2685c9f684","D01","HOPB","HOPB.AOS.S2","HOPB.SS.20240508.FIL","A00000156284","2024-05-08T13:32Z","2024-05-08T13:32Z","Illinois State Water Survey Central Analytical Laboratory",462.0,0.00682,5,"2024-05-09","B",,
"17e336b5-caac-4e53-81fd-676868de3838","D01","HOPB","HOPB.AOS.S2","HOPB.SS.20240508.FIL","A00000156284","2024-05-08T13:32Z","2024-05-08T13:32Z","Illinois State Water Survey Central Analytical Laboratory",384.0,0.02064,5,"2024-05-09","A",,
"e2330327-d67a-4a9f-bd24-642c142f01bd","D01","HOPB","HOPB.AOS.S2","HOPB.SS.20240508.FIL","A00000156284","2024-05-08T13:32Z","2024-05-08T13:32Z","Illinois State Water Survey Central Analytical Laboratory",322.0,0.05438,5,"2024-05-09","B",,
"35113ab1-fdc3-49f7-a05d-436d2436b9ac","D01","HOPB","HOPB.AOS.S2","HOPB.SS.20240508.FIL","A00000156284","2024-05-08T13:32Z","2024-05-08T13:32Z","Illinois State Water Survey Central Analytical Laboratory",360.0,0.03060,5,"2024-05-09","B",,
"91928a3f-d904-48cb-bf04-df319f4493b4","D01","HOPB","HOPB.AOS.S2","HOPB.SS.20240508.FIL","A00000156284","2024-05-08T13:32Z","2024-05-08T13:32Z","Illinois State Water Survey Central Analytical Laboratory",448.0,0.00814,5,"2024-05-09","B",,
"d6c85889-f5b1-4029-8542-506ac28ba1fd","D01","HOPB","HOPB.AOS.S2","HOPB.SS.20240508.FIL","A00000156284","2024-05-08T13:32Z","2024-05-08T13:32Z","Illinois State Water Survey Central Analytical Laboratory",488.0,0.00536,5,"2024-05-09","B",,
"bae52fa9-30ef-4140-8201-00ec6f1160ff","D01","HOPB","HOPB.AOS.S2","HOPB.SS.20240508.FIL","A00000156284","2024-05-08T13:32Z","2024-05-08T13:32Z","Illinois State Water Survey Central Analytical Laboratory",280.0,0.09358,5,"2024-05-09","A",,
"dfcb73c2-d644-4f12-ab93-862e837fa66e","D01","HOPB","HOPB.AOS.S2","HOPB.SS.20240508.FIL","A00000156284","2024-05-08T13:32Z","2024-05-08T13:32Z","Illinois State Water Survey Central Analytical Laboratory",412.0,0.01328,5,"2024-05-09","A",,
"407144a3-7365-45a1-8895-3644534823df","D01","HOPB","HOPB.AOS.S2","HOPB.SS.20240508.FIL","A00000156284","2024-05-08T13:32Z","2024-05-08T13:32Z","Illinois State Water Survey Central Analytical Laboratory",314.0,0.06044,5,"2024-05-09","A",,
"7c5ffcb0-f983-4b9b-950d-7e5db2b5a107","D01","HOPB","HOPB.AOS.S2","HOPB.SS.20240508.FIL","A00000156284","2024-05-08T13:32Z","2024-05-08T13:32Z","Illinois State Water Survey Central Analytical Laboratory",222.0,0.19128,5,"2024-05-09","B",,
"7c363627-d2b1-4b57-af42-02c78e9d6545","D01","HOPB","HOPB.AOS.S2","HOPB.SS.20240508.FIL","A00000156284","2024-05-08T13:32Z","2024-05-08T13:32Z","Illinois State Water Survey Central Analytical Laboratory",370.0,0.02602,5,"2024-05-09","A",,
