uid,domainID,siteID,namedLocation,sampleID,sampleCode,startDate,collectDate,laboratoryName,wavelength,decadicAbsorbance,cuvetteLength,analysisDate,spectrumReplicateID,remarks,dataQF
"6d9ae6ef-9481-4f76-82fa-16c572dfa857","D11","PRIN","PRIN.AOS.S2","PRIN.SS.20241002.FIL","A00000422283","2024-10-02T14:27Z","2024-10-02T14:27Z","Illinois State Water Survey Central Analytical Laboratory",276.0,0.04750,5,"2024-10-03","B",,
"f3451a79-0423-4c6e-8583-d1e29a546f95","D11","PRIN","PRIN.AOS.S2","PRIN.SS.20241002.FIL","A00000422283","2024-10-02T14:27Z","2024-10-02T14:27Z","Illinois State Water Survey Central Analytical Laboratory",244.0,0.06634,5,"2024-10-03","A",,
"98c103f6-7224-427c-a1b7-daf021926a04","D11","PRIN","PRIN.AOS.S2","PRIN.SS.20241002.FIL","A00000422283","2024-10-02T14:27Z","2024-10-02T14:27Z","Illinois State Water Survey Central Analytical Laboratory",426.0,0.00434,5,"2024-10-03","A",,
"12db9ab2-51e9-4104-a08b-627778ca1c03","D11","PRIN","PRIN.AOS.S2","PRIN.SS.20241002.FIL","A00000422283","2024-10-02T14:27Z","2024-10-02T14:27Z","Illinois State Water Survey Central Analytical Laboratory",398.0,0.00668,5,"2024-10-03","A",,
"b774c4d0-174b-45de-9d59-bbb096f0e566","D11","PRIN","PRIN.AOS.S2","PRIN.SS.20241002.FIL","A00000422283","2024-10-02T14:27Z","2024-10-02T14:27Z","Illinois State Water Survey Central Analytical Laboratory",450.0,0.00310,5,"2024-10-03","A",,
"3a6d7edb-4a62-4bfb-829b-ee89a16536e3","D11","PRIN","PRIN.AOS.S2","PRIN.SS.20241002.FIL","A00000422283","2024-10-02T14:27Z","2024-10-02T14:27Z","Illinois State Water Survey Central Analytical Laboratory",498.0,0.00150,5,"2024-10-03","A",,
"15b1e644-74b6-46d7-ae30-3b47d963229a","D11","PRIN","PRIN.AOS.S2","PRIN.SS.20241002.FIL","A00000422283","2024-10-02T14:27Z","2024-10-02T14:27Z","Illinois State Water Survey Central Analytical Laboratory",244.0,0.06640,5,"2024-10-03","B",,
"259d3c10-e63f-41f3-b554-4d71af2942aa","D11","PRIN","PRIN.AOS.S2","PRIN.SS.20241002.FIL","A00000422283","2024-10-02T14:27Z","2024-10-02T14:27Z","Illinois State Water Survey Central Analytical Laboratory",434.0,0.00392,5,"2024-10-03","B",,
"6553ca45-9e4a-4670-8f8c-25a96a0292f7","D11","PRIN","PRIN.AOS.S2","PRIN.SS.20241002.FIL","A00000422283","2024-10-02T14:27Z","2024-10-02T14:27Z","Illinois State Water Survey Central Analytical Laboratory",506.0,0.00138,5,"2024-10-03","A",,
"ab64e53f-6ad8-4cc2-8219-a26c4892cd53","D11","PRIN","PRIN.AOS.S2","PRIN.SS.20241002.FIL","A00000422283","2024-10-02T14:27Z","2024-10-02T14:27Z","Illinois State Water Survey Central Analytical Laboratory",298.0,0.03338,5,"2024-10-03","B",,
"371645cf-9a9e-4c90-b8a6-7abf6b1f7d20","D11","PRIN","PRIN.AOS.S2","PRIN.SS.20241002.FIL","A00000422283","2024-10-02T14:27Z","2024-10-02T14:27Z","Illinois State Water Survey Central Analytical Laboratory",498.0,0.00156,5,"2024-10-03","B",,
"15868d1d-e0b3-4352-bbcc-0a807c2f7b51","D11","PRIN","PRIN.AOS.S2","PRIN.SS.20241002.FIL","A00000422283","2024-10-02T14:27Z","2024-10-02T14:27Z","Illinois State Water Survey Central Analytical Laboratory",230.0,0.08582,5,"2024-10-03","A",,
"54e5fa91-a341-4872-aac1-2d3197ced0e5","D11","PRIN","PRIN.AOS.S2","PRIN.SS.20241002.FIL","A00000422283","2024-10-02T14:27Z","2024-10-02T14:27Z","Illinois State Water Survey Central Analytical Laboratory",378.0,0.00934,5,"2024-10-03","B",,
"88b4ef5c-9c2c-4e3c-b36b-07bdc8bffef7","D11","PRIN","PRIN.AOS.S2","PRIN.SS.20241002.FIL","A00000422283","2024-10-02T14:27Z","2024-10-02T14:27Z","Illinois State Water Survey Central Analytical Laboratory",504.0,0.00140,5,"2024-10-03","A",,
"b69cfaf9-e0e1-4fac-bc7b-0964d98edee9","D11","PRIN","PRIN.AOS.S2","PRIN.SS.20241002.FIL","A00000422283","2024-10-02T14:27Z","2024-10-02T14:27Z","Illinois State Water Survey Central Analytical Laboratory",360.0,0.01246,5,"2024-10-03","A",,
"fef9193c-29a2-4701-b803-9b4e7396be3a","D11","PRIN","PRIN.AOS.S2","PRIN.SS.20241002.FIL","A00000422283","2024-10-02T14:27Z","2024-10-02T14:27Z","Illinois State Water Survey Central Analytical Laboratory",390.0,0.00758,5,"2024-10-03","B",,
"202dafeb-fab8-4592-9922-35e91887a749","D11","PRIN","PRIN.AOS.S2","PRIN.SS.20241002.FIL","A00000422283","2024-10-02T14:27Z","2024-10-02T14:27Z","Illinois State Water Survey Central Analytical Laboratory",470.0,0.00236,5,"2024-10-03","B",,
"04e755ee-f3f1-4a9d-a42d-fb2c9019ba2d","D11","PRIN","PRIN.AOS.S2","PRIN.SS.20241002.FIL","A00000422283","2024-10-02T14:27Z","2024-10-02T14:27Z","Illinois State Water Survey Central Analytical Laboratory",394.0,0.00714,5,"2024-10-03","B",,
"0545c40e-ab48-4ca3-bd5d-bfbcb6e14bca","D11","PRIN","PRIN.AOS.S2","PRIN.SS.20241002.FIL","A00000422283","2024-10-02T14:27Z","2024-10-02T14:27Z","Illinois State Water Survey Central Analytical Laboratory",396.0,0.00692,5,"2024-10-03","B",,
"5e503e0d-d6e0-4f6e-85a2-e906c645d02c","D11","PRIN","PRIN.AOS.S2","PRIN.SS.20241002.FIL","A00000422283","2024-10-02T14:27Z","2024-10-02T14:27Z","Illinois State Water Survey Central Analytical Laboratory",542.0,0.00096,5,"2024-10-03","A",,
"e93c447f-ae9f-491f-99d7-78138137d75f","D11","PRIN","PRIN.AOS.S2","PRIN.SS.20241002.FIL","A00000422283","2024-10-02T14:27Z","2024-10-02T14:27Z","Illinois State Water Survey Central Analytical Laboratory",510.0,0.00140,5,"2024-10-03","B",,
"f7ac4487-b612-470b-a2e0-3020a94a9d44","D11","PRIN","PRIN.AOS.S2","PRIN.SS.20241002.FIL","A00000422283","2024-10-02T14:27Z","2024-10-02T14:27Z","Illinois State Water Survey Central Analytical Laboratory",482.0,0.00202,5,"2024-10-03","B",,
"ebbd1446-de68-4d12-8ba1-4c29c8e1e368","D11","PRIN","PRIN.AOS.S2","PRIN.SS.20241002.FIL","A00000422283","2024-10-02T14:27Z","2024-10-02T14:27Z","Illinois State Water Survey Central Analytical Laboratory",252.0,0.06062,5,"2024-10-03","B",,
"dea59ba1-4355-4997-92b8-d90908a555db","D11","PRIN","PRIN.AOS.S2","PRIN.SS.20241002.FIL","A00000422283","2024-10-02T14:27Z","2024-10-02T14:27Z","Illinois State Water Survey Central Analytical Laboratory",306.0,0.02932,5,"2024-10-03","B",,
"0f11483f-5d49-42ee-97f2-034ab9ce1c0e","D11","PRIN","PRIN.AOS.S2","PRIN.SS.20241002.FIL","A00000422283","2024-10-02T14:27Z","2024-10-02T14:27Z","Illinois State Water Survey Central Analytical Laboratory",362.0,0.01214,5,"2024-10-03","B",,
"65b49bf7-36b4-4363-9920-f5b15fdb9efc","D11","PRIN","PRIN.AOS.S2","PRIN.SS.20241002.FIL","A00000422283","2024-10-02T14:27Z","2024-10-02T14:27Z","Illinois State Water Survey Central Analytical Laboratory",596.0,0.00072,5,"2024-10-03","B",,
"033cc1f4-a2c5-4c0c-8f01-c75be4c68936","D11","PRIN","PRIN.AOS.S2","PRIN.SS.20241002.FIL","A00000422283","2024-10-02T14:27Z","2024-10-02T14:27Z","Illinois State Water Survey Central Analytical Laboratory",348.0,0.01506,5,"2024-10-03","A",,
"317d370b-6dee-4920-b8bb-ab2be34e10e7","D11","PRIN","PRIN.AOS.S2","PRIN.SS.20241002.FIL","A00000422283","2024-10-02T14:27Z","2024-10-02T14:27Z","Illinois State Water Survey Central Analytical Laboratory",416.0,0.00502,5,"2024-10-03","A",,
"77d34227-5b24-488a-82f3-df30a037ce9e","D11","PRIN","PRIN.AOS.S2","PRIN.SS.20241002.FIL","A00000422283","2024-10-02T14:27Z","2024-10-02T14:27Z","Illinois State Water Survey Central Analytical Laboratory",458.0,0.00284,5,"2024-10-03","B",,
"c535e067-58c2-43da-8d1a-49cb94553100","D11","PRIN","PRIN.AOS.S2","PRIN.SS.20241002.FIL","A00000422283","2024-10-02T14:27Z","2024-10-02T14:27Z","Illinois State Water Survey Central Analytical Laboratory",500.0,0.00154,5,"2024-10-03","B",,
"d0ea12bc-115b-4e34-8cd4-34addb652186","D11","PRIN","PRIN.AOS.S2","PRIN.SS.20241002.FIL","A00000422283","2024-10-02T14:27Z","2024-10-02T14:27Z","Illinois State Water Survey Central Analytical Laboratory",286.0,0.04082,5,"2024-10-03","A",,
"c12f2a44-6ca1-4af4-a239-cac76222ecc5","D11","PRIN","PRIN.AOS.S2","PRIN.SS.20241002.FIL","A00000422283","2024-10-02T14:27Z","2024-10-02T14:27Z","Illinois State Water Survey Central Analytical Laboratory",510.0,0.00132,5,"2024-10-03","A",,
"dc0d2455-8e61-4d55-aeb9-bd9026bc01a0","D11","PRIN","PRIN.AOS.S2","PRIN.SS.20241002.FIL","A00000422283","2024-10-02T14:27Z","2024-10-02T14:27Z","Illinois State Water Survey Central Analytical Laboratory",224.0,0.09986,5,"2024-10-03","B",,
"f327bb17-6b2b-4809-b0e9-563ae29ccb20","D11","PRIN","PRIN.AOS.S2","PRIN.SS.20241002.FIL","A00000422283","2024-10-02T14:27Z","2024-10-02T14:27Z","Illinois State Water Survey Central Analytical Laboratory",554.0,0.00086,5,"2024-10-03","A",,
"fb4ddc37-d728-4e68-a084-6d6aa2ee90d7","D11","PRIN","PRIN.AOS.S2","PRIN.SS.20241002.FIL","A00000422283","2024-10-02T14:27Z","2024-10-02T14:27Z","Illinois State Water Survey Central Analytical Laboratory",372.0,0.01026,5,"2024-10-03","A",,
"c49dbd4b-287b-47b8-9322-a983204f2fda","D11","PRIN","PRIN.AOS.S2","PRIN.SS.20241002.FIL","A00000422283","2024-10-02T14:27Z","2024-10-02T14:27Z","Illinois State Water Survey Central Analytical Laboratory",310.0,0.02754,5,"2024-10-03","B",,
"95c4e9a4-9731-4b49-a221-0036813040f0","D11","PRIN","PRIN.AOS.S2","PRIN.SS.20241002.FIL","A00000422283","2024-10-02T14:27Z","2024-10-02T14:27Z","Illinois State Water Survey Central Analytical Laboratory",566.0,0.00084,5,"2024-10-03","B",,
"49e182cd-3fa8-4a55-a845-ad0f3106bb04","D11","PRIN","PRIN.AOS.S2","PRIN.SS.20241002.FIL","A00000422283","2024-10-02T14:27Z","2024-10-02T14:27Z","Illinois State Water Survey Central Analytical Laboratory",474.0,0.00224,5,"2024-10-03","B",,
"83b684a4-f772-4efb-a459-4da38c38fb5e","D11","PRIN","PRIN.AOS.S2","PRIN.SS.20241002.FIL","A00000422283","2024-10-02T14:27Z","2024-10-02T14:27Z","Illinois State Water Survey Central Analytical Laboratory",480.0,0.00206,5,"2024-10-03","B",,
"6bdb2738-f8ea-401b-8284-f0aaa0b678eb","D11","PRIN","PRIN.AOS.S2","PRIN.SS.20241002.FIL","A00000422283","2024-10-02T14:27Z","2024-10-02T14:27Z","Illinois State Water Survey Central Analytical Laboratory",502.0,0.00152,5,"2024-10-03","B",,
"f04210ab-23cb-4b18-9bb5-1822ad0a5b30","D11","PRIN","PRIN.AOS.S2","PRIN.SS.20241002.FIL","A00000422283","2024-10-02T14:27Z","2024-10-02T14:27Z","Illinois State Water Survey Central Analytical Laboratory",456.0,0.00284,5,"2024-10-03","A",,
"67a4f1f1-c950-4390-803e-45a658c68c07","D11","PRIN","PRIN.AOS.S2","PRIN.SS.20241002.FIL","A00000422283","2024-10-02T14:27Z","2024-10-02T14:27Z","Illinois State Water Survey Central Analytical Laboratory",574.0,0.00080,5,"2024-10-03","B",,
"7db82a4a-16a1-45e6-8f33-656d67fa8ae5","D11","PRIN","PRIN.AOS.S2","PRIN.SS.20241002.FIL","A00000422283","2024-10-02T14:27Z","2024-10-02T14:27Z","Illinois State Water Survey Central Analytical Laboratory",284.0,0.04224,5,"2024-10-03","B",,
"8926fa9e-689f-4517-a60e-41a348469829","D11","PRIN","PRIN.AOS.S2","PRIN.SS.20241002.FIL","A00000422283","2024-10-02T14:27Z","2024-10-02T14:27Z","Illinois State Water Survey Central Analytical Laboratory",522.0,0.00124,5,"2024-10-03","B",,
"6f40d00d-cf3e-46d2-819a-b5d4dd7f3036","D11","PRIN","PRIN.AOS.S2","PRIN.SS.20241002.FIL","A00000422283","2024-10-02T14:27Z","2024-10-02T14:27Z","Illinois State Water Survey Central Analytical Laboratory",494.0,0.00156,5,"2024-10-03","A",,
"feab3ed3-5a83-49d0-8829-e7bf87d8ec8d","D11","PRIN","PRIN.AOS.S2","PRIN.SS.20241002.FIL","A00000422283","2024-10-02T14:27Z","2024-10-02T14:27Z","Illinois State Water Survey Central Analytical Laboratory",282.0,0.04358,5,"2024-10-03","B",,
"bed0ca88-8331-4061-b7d1-7fdc36f758c2","D11","PRIN","PRIN.AOS.S2","PRIN.SS.20241002.FIL","A00000422283","2024-10-02T14:27Z","2024-10-02T14:27Z","Illinois State Water Survey Central Analytical Laboratory",358.0,0.01290,5,"2024-10-03","A",,
"19411677-485f-4eff-bfbf-c6469b1e4374","D11","PRIN","PRIN.AOS.S2","PRIN.SS.20241002.FIL","A00000422283","2024-10-02T14:27Z","2024-10-02T14:27Z","Illinois State Water Survey Central Analytical Laboratory",598.0,0.00072,5,"2024-10-03","B",,
"8d4c0633-2586-4861-bbd4-dd62385d4ea9","D11","PRIN","PRIN.AOS.S2","PRIN.SS.20241002.FIL","A00000422283","2024-10-02T14:27Z","2024-10-02T14:27Z","Illinois State Water Survey Central Analytical Laboratory",454.0,0.00300,5,"2024-10-03","B",,
"faa9f434-83d7-40da-a851-68fb0e07482b","D11","PRIN","PRIN.AOS.S2","PRIN.SS.20241002.FIL","A00000422283","2024-10-02T14:27Z","2024-10-02T14:27Z","Illinois State Water Survey Central Analytical Laboratory",452.0,0.00300,5,"2024-10-03","A",,
"1b5f0c1b-ef7e-4c64-b449-9ad337cf01bd","D11","PRIN","PRIN.AOS.S2","PRIN.SS.20241002.FIL","A00000422283","2024-10-02T14:27Z","2024-10-02T14:27Z","Illinois State Water Survey Central Analytical Laboratory",506.0,0.00142,5,"2024-10-03","B",,
"69269af1-b348-4c2c-9aa9-10a9aaef14d3","D11","PRIN","PRIN.AOS.S2","PRIN.SS.20241002.FIL","A00000422283","2024-10-02T14:27Z","2024-10-02T14:27Z","Illinois State Water Survey Central Analytical Laboratory",512.0,0.00134,5,"2024-10-03","B",,
"f9349918-a44c-4fb7-88c8-055c2f3e3a4c","D11","PRIN","PRIN.AOS.S2","PRIN.SS.20241002.FIL","A00000422283","2024-10-02T14:27Z","2024-10-02T14:27Z","Illinois State Water Survey Central Analytical Laboratory",404.0,0.00612,5,"2024-10-03","B",,
"baa66019-1889-441e-b1ca-0ef513c27ec1","D11","PRIN","PRIN.AOS.S2","PRIN.SS.20241002.FIL","A00000422283","2024-10-02T14:27Z","2024-10-02T14:27Z","Illinois State Water Survey Central Analytical Laboratory",280.0,0.04484,5,"2024-10-03","A",,
"e4f6f416-bf4b-4dfb-abc5-467f776e6c3c","D11","PRIN","PRIN.AOS.S2","PRIN.SS.20241002.FIL","A00000422283","2024-10-02T14:27Z","2024-10-02T14:27Z","Illinois State Water Survey Central Analytical Laboratory",530.0,0.00110,5,"2024-10-03","A",,
